armor	classs	commondrop	displayid	dps	flags2	id	level	name	reqclass	reqlevel	reqrace	side	slot	slotbak	source__001	source__002	sourcemore__bd	sourcemore__c	sourcemore__c2	sourcemore__icon	sourcemore__dd	sourcemore__n	sourcemore__s	sourcemore__t	sourcemore__ti	sourcemore__z	speed	subclass	firstseenpatch	popularity	contentPhase
	2		18388	41.96	8192	13055	48	5Bonechewer		43			17	17	2												2.8	6	0	283	1
	2		23283	51.25	8192	12802	60	5Darkspear		55			17	17													3.2	6	0	269	1
	2		32604	62.57	8192	19874	66	4Halberd of Smiting		60			17	17	2		1					Bloodlord Mandokir		1	11382	1977	3.5	6	0	268	4
	2		22234	43.33	8192	7959	50	5Blight		45			17	17	1			11		inv_spear_07		Blight	164	6	10011		2.7	6	0	265	1
	2		22242	44.17	8192	10799	51	5Headspike		46			17	17	2						-1	Atal'alarion		1	8580	1477	3	6	0	219	1
	2		5949	14.38	8192	5200	22	6Impaling Harpoon		20			17	17	2						-1	Captain Greenskin		1	647	1581	2.4	6	0	193	1
	2		5290	46.55	8192	12243	54	5Smoldering Claw		49			17	17	2		1				-1					1477	2.9	6	0	163	1
	2	TRUE	7464	10	8192	1485	25	8Pitchfork		20			17	17	2											267	3.7	6	0	160	1
	2		34794	52.22	8192	22314	61	5Huntsman's Harpoon		56			17	17	2							Isalien		1	16097		3.6	6	0	133	5
	2		31766	77.37	8192	18871	78	4High Warlord's Pig Sticker		60			17	17													3.8	6	0	125	2
	2		28672	51.36	8192	13060	60	5The Needler		55			17	17	2												2.2	6	0	111	1
	2		34250	76.08	8192	21635	77	4Barb of the Sand Reaver		60			17	17	2		1					Fankriss the Unyielding		1	15510	3428	3.7	6	0	109	5
	2		31761	77.37	8192	18869	78	4Grand Marshal's Glaive		60			17	17													3.8	6	0	93	2
	2		33113	51.35	8192	20660	60	5Stonecutting Glaive		55			17	17	2							Hoary Templar		1	15212		3.7	6	0	74	4
	2		30836	53.1	8192	18502	62	5Monstrous Glaive		57			17	17	2		1				-1	Captain Kromcrush		1	14325	2557	2.9	6	0	73	2
	2		32446	58.43	8192	19963	68	5Pitchfork of Madness		60			17	17	2							Renataki		1	15084	1977	3.5	6	0	61	4
	2		32430	58.48	8192	19946	68	5Tigule's Harpoon		60			17	17	2		1					Gahz'ranka		1	15114	1977	3.3	6	0	50	4
	2		5638	13.75	8192	1406	21	6Pearl-encrusted Spear		20			17	17	2							Murloc Nightcrawler		1	544	44	3.2	6	0	48	1
	2		25631	52.32	8192	13148	61	5Chillpike		56			17	17	2		1				-1	Overlord Wyrmthalak		1	9568	1583	2.8	6	0	44	1
	2		25632	40.37	8192	11864	52	6White Bone Spear		48		2	17	17	4			1637	1			Bone-Bladed Weapons		5	4300		2.7	6	0	39	1
	2		26500	15.15	8192	15810	25	7Short Spear		20			17	17	5												3.3	6	0	27	1
	2		5636	22.37	8192	15811	35	7Heavy Spear		30			17	17	5												3.8	6	0	12	1
	2		19235	35.33	8192	871	47	4Flurry Axe		42			13	13	2							Southsea Swashbuckler		1	7858	440	1.5	0	0	7687	1
	2		19137	41.48	8192	811	57	4Axe of the Deep Woods		52			21	21	2						-1					1583	2.7	0	0	4349	1
	2		28849	41.47	8192	12798	63	5Annihilator		58			21	21	1			11		inv_axe_12		Annihilator	164	6	16991		1.7	0	0	3303	1
	2		7494	16.05	8192	9608	31	6Shoni's Disarming Tool		20		1	22	22	4			721	2			Gyrodrillmatic Excavationators		5	2928		1.9	0	0	1579	1
	2		23236	36.43	8192	12774	55	5Dawn's Edge		50			13	13	1			11		inv_axe_05		Dawn's Edge	164	6	16970		2.1	0	0	1422	1
	2		31189	40.59	8192	18737	62	5Bone Slicing Hatchet		57			13	13	2		1				-1	Maleki the Pallid		1	10438	2017	1.7	0	0	1396	1
	2		29161	56.38	8192	17068	75	4Deathbringer		60			13	13	2		1					Onyxia		1	10184	2159	2.9	0	0	1231	1
	2		19405	24.83	8192	934	37	5Stalvan's Reaper		32			13	13	2												2.9	0	0	1230	1
	2		28810	15.21	8192	12990	23	5Razor's Edge		18			13	13	2												2.4	0	0	1208	1
100	2		28748	40	8192	13015	61	5Serathil		56			13	13	2											2677	1.9	0	0	1164	3
	2		25597	23.96	8192	6692	36	5Pronged Reaver		31			13	13	2						-1	Charlga Razorflank		1	4421	491	2.4	0	0	1135	1
	2		8466	16.18	8192	1292	25	5Butcher's Cleaver		20			13	13	2		1				-1	Razorclaw the Butcher		1	3886	209	1.7	0	0	956	1
	2		19210	25.83	8192	7761	38	5Steelclaw Reaver		33			21	21	2						-1					796	1.8	0	0	832	1
	2		16126	24.07	8192	7941	42	6Heavy Mithril Axe		37			21	21	1			11		inv_axe_14		Heavy Mithril Axe	164	6	9993		2.7	0	0	670	1
	2		9118	15	8192	2807	23	5Guillotine Axe		18			21	21	2						-1					209	2.7	0	0	661	1
	2		8456	18.95	8192	2878	30	5Bearded Boneaxe		25			21	21	2												1.9	0	0	571	1
	2		8457	17.12	8192	1454	27	5Axe of the Enforcer		22			13	13	2						-1					719	2.6	0	0	560	1
	2		25598	33.33	8192	9478	50	5Ripsaw		45			21	21	2		1				-1	Chief Ukorz Sandscalp		1	7267	1176	2.7	0	0	513	1
	2		15938	18.91	8192	7786	30	5Headsplitter		25			13	13	2												2.3	0	0	504	1
	2		8467	30.26	8192	2815	45	5Curve-bladed Ripper		40			21	21	2												1.9	0	0	502	1
	2		25594	35	8192	13014	53	5Axe of Rin'ji		48			13	13	2							Bloodpetal Thresher		1	6511	490	1.9	0	0	483	1
	2		19841	37.08	8192	10837	56	5Tooth of Eranikus		51			21	21	2		1				-1	Shade of Eranikus		1	5709	1477	2.4	0	0	466	1
	2		23909	38.1	8192	13286	58	5Rivenspike		53			13	13	2		1				-1	Spirestone Butcher		1	9219	1583	2.9	0	0	452	1
	2		31869	51.52	8192	19362	70	4Doom's Edge		60			13	13	2												2.3	0	0	434	3
	2		25595	16	8192	1481	25	5Grimclaw		20			13	13	2						-1					719	2	0	0	430	1
	2		8466	23	8192	10772	41	6Glutton's Cleaver		36			13	13	2						-1	Glutton		1	8567	722	2	0	0	426	1
	2		31870	62.83	8192	19363	81	"4Crul'shorukh, Edge of Chaos"		60			13	13	2		1					Nefarian		1	11583	2677	2.3	0	0	425	3
	2		26535	39.35	8192	15853	60	5Windreaper		57			13	13	4			2057	2			Dawn's Gambit		5	4771		2.3	0	0	425	1
	2		23276	42.71	8192	17016	65	5Dark Iron Destroyer		60			21	21	1			11		inv_axe_12		Dark Iron Destroyer	164	6	20897		2.4	0	0	411	1
	2		18403	19.06	8192	9485	30	5Vibroblade		25			13	13	2						-1					721	1.6	0	0	382	1
	2		21952	35.19	8192	12527	53	5Ribsplitter		48			21	21	2						-1					1584	2.7	0	0	378	1
	2		26535	42.71	8192	19921	65	5Zulian Hacker		60			13	13													2.4	0	0	325	4
	2		8489	26.54	8192	1602	39	5Sickle Axe		34			13	13	2							Crushridge Warmonger		1	2287	36	2.6	0	0	323	1
	2		18391	32.14	8192	10623	48	5Winter's Bite		43			21	21													2.1	0	0	321	1
	2		18377	30.28	8192	9465	45	5Digmaster 5000		40			13	13													1.8	0	0	314	1
	2		19220	18.13	8192	2044	35	6Crescent of Forlorn Spirits		22		1	21	21	4			10	0			The Legend of Stalvan		5	98		1.6	0	0	296	1
	2		28679	37.05	8192	11920	56	5Wraith Scythe		51			21	21	2		1				-1					1584	2.2	0	0	268	1
	2		19126	18.13	8192	6738	35	6Bleeding Crescent		28		2	21	21	4			400	1			Parts of the Swarm		5	1184		2.4	0	0	253	1
	2		18257	25.71	8192	9378	38	5Shovelphlange's Mining Axe		33			13	13	2							Digmaster Shovelphlange		1	7057		2.8	0	0	239	1
	2		31611	42.59	8192	19103	65	5Frostbite		60			13	13													2.7	0	0	238	3
	2		22885	38.93	8192	12621	59	5Demonfork		54			21	21	2		1				-1	Bannok Grimaxe		1	9596	1583	2.8	0	0	224	1
	2		19135	7.78	8192	6966	15	6Elunite Axe	1	10		1	21	21	4			-81	4			Weapons of Elunite		5	1693		2.7	0	0	215	1
	2		28782	40.75	8192	13952	62	5Iceblade Hacker		57			21	21	2						-1	Ras Frostwhisper		1	10508	2057	2	0	0	200	1
	2		35258	65.38	8192	22816	83	4Hatchet of Sundered Bone		60			13	13	2		1					Noth the Plaguebringer		1	15954	3456	2.6	0	0	199	6
	2		33727	51.43	8192	21392	70	4Sickle of Unyielding Strength	1	60			13	13													2.1	0	0	188	5
	2		34178	60.58	8192	21242	79	4Blessed Qiraji War Axe		60			13	13	4			3428	3			Imperial Qiraji Armaments		5	8789		2.6	0	0	176	5
	2		13913	11.05	8192	5196	22	6Smite's Reaver		17			13	13	2						-1	Mr. Smite		1	646	1581	1.9	0	0	171	1
	2		19299	5.83	8192	4561	11	6Scalping Tomahawk		6			21	21	2												1.8	0	0	163	1
	2	TRUE	14039	6.67	8192	1819	22	8Gouging Pick		17			21	21	2												1.8	0	0	160	1
	2		28765	36.46	8192	11702	55	5Grizzle's Skinner		50			21	21	2		1				-1	Grizzle		1	9028	1584	2.4	0	0	156	1
	2		19132	7.78	8192	7326	15	6Thun'grim's Axe	1	10		2	21	21	4			-81	4			Forged Steel		5	1503		2.7	0	0	155	1
	2		19130	30.26	8192	10744	51	6Axe of the Ebon Drake		40			21	21	4			51	0			Set Them Ablaze!		5	3463		1.9	0	0	154	1
	2		8496	8.6	8192	3489	17	6Thick War Axe		12			21	21	1			11		inv_throwingaxe_01		Thick War Axe	164	6	3294		2.5	0	0	154	1
	2		19396	13.4	8192	5426	20	5Serpent's Kiss		15			13	13	2							Trigore the Lasher		1	3652		2.5	0	0	150	1
	2		19130	30.42	8192	9684	51	6Force of the Hippogryph		40		2	21	21	4			357	1			Weapons of Spirit		5	3129		2.4	0	0	143	1
	2		24119	37.5	8192	13408	57	5Soul Breaker		52			21	21	2		1				-1	The Unforgiven		1	10516	2017	1.6	0	0	138	1
	2	TRUE	22478	10.65	8192	4568	21	6Grunt Axe		16			13	13	2												2.3	0	0	131	1
	2		5640	22.14	8192	15234	40	6Greater Scythe		35			21	21	2												2.8	0	0	130	1
	2		5639	25.83	8192	7942	44	6Blue Glittering Axe		39			13	13	1			11		inv_axe_03		Blue Glittering Axe	164	6	9995		1.8	0	0	127	1
	2		19133	7.78	8192	6978	15	6Umbral Axe	1	10		1	21	21	4			-81	4			Grey Iron Weapons		5	1682		2.7	0	0	122	1
	2		34718	49.75	8192	19852	68	4Ancient Hakkari Manslayer		60			13	13	2		1					Hakkar		1	14834	1977	2	0	0	118	4
	2		19134	7.5	8192	2073	15	6Dwarven Hatchet		10			21	21	2												2	0	0	106	1
	2		19213	19.63	8192	863	37	6Gloom Reaper		32			13	13	2												2.7	0	0	105	1
	2		33128	40.8	8192	20675	62	5Soulrender		57			13	13	2							The Duke of Zephyrs		1	15220		2.5	0	0	101	4
	2		19401	11.6	8192	790	23	6Forester's Axe		18			21	21	2												2.5	0	0	101	1
	2		19404	16.58	8192	6194	32	6Barreling Reaper		23		1	21	21	4			11	0			Defeat Nek'rosh		5	474		1.9	0	0	98	1
	2		33727	51.46	8192	21401	70	4Scythe of the Unseen Path	4	60			13	13													2.4	0	0	93	5
	2		28873	16.14	8192	17046	31	6Gutterblade		18		1	13	13	4			331	1			Raene's Cleansing		5	1046		2.2	0	0	89	1
	2		31957	59.48	8192	18828	78	4High Warlord's Cleaver		60			13	13													2.9	0	0	88	2
	2		14035	3.95	8192	2845	9	7Copper Axe		4			21	21	1			11		inv_axe_23		Copper Axe	164	6	2738		1.9	0	0	88	1
	2		28469	16.11	8192	15231	31	6Splitting Hatchet		26			13	13	2												1.8	0	0	87	1
	2		19400	17.73	8192	2080	34	6Hillborne Axe		29			13	13	2												2.2	0	0	86	1
	2		33171	37.04	8192	20723	62	6Brann's Trusty Pick		58			21	21	4			1377	1			Brann Bronzebeard's Lost Letter		5	8308		2.7	0	0	84	4
	2		28539	12.73	8192	15230	25	6Ridge Cleaver		20			21	21	2												2.2	0	0	78	1
	2		19214	10.56	8192	4949	21	6Orcish Cleaver		16			21	21	2						-1	Thragomm		1	7170	38	1.8	0	0	77	1
	2		28542	17.11	8192	15232	33	6Hacking Cleaver		28			13	13	2												1.9	0	0	75	1
	2		19274	7.78	8192	6979	15	6Haggard's Axe	1	10		1	21	21	4			-81	4			Dead-tooth Jack		5	1667		2.7	0	0	75	1
	2		19129	27.22	8192	1994	46	6Ebonclaw Reaver		41			13	13	2												1.8	0	0	73	1
	2		19228	16.67	8192	3755	32	6Fish Gutter		25		1	21	21	4			267	0			Stormwind Ho!		5	562		2.1	0	0	70	1
	2		29759	20.48	8192	17704	38	6Edge of Winter		33			21	21	1			11		inv_axe_06		Edge of Winter	164	6	21913		2.1	0	0	67	1
	2		8461	15	8192	4825	29	6Callous Axe		24			13	13	5												2.8	0	0	65	1
	2		28525	21.43	8192	15233	39	6Savage Axe		34			21	21	2												2.8	0	0	62	1
	2		22105	25.87	8192	2530	46	7Francisca		41			21	21	5												2.3	0	0	60	1
	2		30834	39.47	8192	18498	60	5Hedgecutter		55			13	13	2		1				-1					2557	1.9	0	0	52	2
	2		19276	7.88	8192	1927	15	6Deadmines Cleaver		10			21	21	2							Defias Henchman		1	594	40	2.6	0	0	51	1
	2		19217	17.68	8192	4126	34	6Guerrilla Cleaver		30		1	21	21	4			33	0			Bad Medicine		5	204		2.8	0	0	48	1
	2		19398	11.52	8192	4445	23	6Flesh Carver		18			21	21	2						-1	Snarlmane		1	1948	130	2.3	0	0	41	1
	2		8459	13.82	8192	4824	27	6Blurred Axe		22			21	21	5												1.7	0	0	38	1
	2		31956	59.48	8192	18827	78	4Grand Marshal's Handaxe		60			13	13													2.9	0	0	37	2
	2		26545	32.05	8192	15862	54	6Blitzcleaver		50			13	13	4			618	1			Return to Tinkee		5	4810		2.2	0	0	37	1
	2		19929	10.48	8192	2849	23	7Bronze Axe		18			21	21	1			11		inv_axe_17		Bronze Axe	164	6	2741		2.1	0	0	35	1
	2		8488	3.82	8192	2490	9	7Tomahawk		4			13	13	5												1.7	0	0	34	1
	2		28338	32.69	8192	15237	55	6Corpse Harvester		50			13	13	2												2.6	0	0	33	1
	2		19127	32.05	8192	10805	54	6Eater of the Dead		49			21	21	2		1				-1	Ogom the Wretched		1	5711	1477	2.2	0	0	32	1
	2		28523	36.5	8192	15239	61	6Felstone Reaver		56			13	13	2												2	0	0	31	1
	2		19281	9.09	8192	2029	20	7Cleaver		15			13	13	5												2.2	0	0	31	1
	2		28504	38.26	8192	15240	64	6Demon's Claw		59			13	13	2												2.3	0	0	30	1
	2		28834	36.46	8192	17002	61	6Ichor Spitter		56		2	13	13	4			139	0			The Corpulent One		5	6136		2.4	0	0	30	1
	2		28566	30.91	8192	15236	52	6Moon Cleaver		47			13	13	2												2.2	0	0	30	1
	2		14036	12.38	8192	885	24	6Black Metal Axe		19			21	21	2							Flesh Eater		1	3	10	2.1	0	0	30	1
	2		5012	3.85	8192	768	9	7Lumberjack Axe		4			21	21	2												2.6	0	0	30	1
	2		28341	28.57	8192	15235	48	6Crescent Edge		43			13	13	2												2.1	0	0	29	1
	2		19271	7.86	8192	826	15	6Brutish Riverpaw Axe		10			21	21	2							Riverpaw Brute		1	124	40	2.8	0	0	28	1
	2	TRUE	8480	12.27	8192	3785	38	8Keen Axe		33			21	21	2												2.2	0	0	27	1
	2		18340	9.05	8192	3154	18	6Thelsamar Axe		13		1	21	21	4			38	0			Gathering Idols		5	297		2.1	0	0	27	1
	2		19297	6.82	8192	2265	13	6Stonesplinter Axe		8			21	21	2							Stonesplinter Skullthumper		1	1163	38	2.2	0	0	26	1
	2	TRUE	8482	8.33	8192	1827	27	8Meat Cleaver		22			21	21	2												2.4	0	0	24	1
	2		19136	12.41	8192	1459	24	6Shadowhide Scalper		19			21	21	2							Shadowhide Assassin		1	579	44	2.9	0	0	23	1
	2		8485	7.11	8192	5344	14	6Pointed Axe		9		2	21	21	4			17	1			Centaur Bracers		5	855		1.9	0	0	22	1
	2		19204	7.78	8192	7115	15	6Heirloom Axe	1	10		2	21	21	4			-81	4			Heirloom Weapon		5	1822		2.7	0	0	21	1
	2		23234	32.63	8192	12773	55	6Ornate Thorium Handaxe		50			21	21	1			11		inv_axe_12		Ornate Thorium Handaxe	164	6	16969		1.9	0	0	20	1
	2		19297	6	8192	2281	11	6Rodentia Flint Axe		6			21	21	2											38	2	0	0	20	1
	2		6259	2.71	8192	778	7	7Kobold Excavation Pick		2			21	21	2											12	2.4	0	0	20	1
	2		19224	13.25	8192	4826	26	6Marauder Axe		21			21	21	5												2	0	0	19	1
	2		22106	11	8192	927	24	7Double Axe		19			13	13	5												2.5	0	0	19	1
10	2		7965	6.96	8192	5459	13	6Defender Axe		4		1	21	21	4			141	1			Ursal the Mauler		5	486		2.3	0	0	19	1
	2		8470	3.75	8192	2260	9	7Frostmane Hand Axe		4			21	21	2												2	0	0	19	1
	2		19281	1.14	8192	3293	3	7Deadman Cleaver					21	21	2							Daniel Ulfman		1	1917	85	2.2	0	0	19	1
	2		8485	17.12	8192	2522	35	7Crescent Axe		30			21	21	5												2.6	0	0	18	1
	2		8498	2.05	8192	4923	5	7Primitive Hatchet		2		2	21	21	4			14	1			Vile Familiars		5	792		2.2	0	0	18	1
	2		23243	33.91	8192	12779	57	6Rune Edge		52			21	21													2.3	0	0	17	1
	2		8472	7.8	8192	5255	15	6Quilboar Tomahawk		10			21	21													2.5	0	0	17	1
	2		22101	1.5	8192	2134	4	7Hand Axe					13	13	5												2	0	0	16	1
	2	TRUE	8478	20	8192	13818	56	8Jagged Axe		51			21	21	2												1.9	0	0	15	1
	2		22102	7.2	8192	853	16	7Hatchet		11			13	13	5												2.5	0	0	15	1
	2		19209	5.29	8192	3071	12	7Striking Hatchet		5		2	21	21	4			85	0			At War With The Scarlet Crusade		5	372		1.7	0	0	14	1
	2		19203	3.25	8192	2066	8	7Skull Hatchet		3			21	21	2												2	0	0	14	1
	2	TRUE	8495	5.63	8192	1816	19	8Unbalanced Axe		14			21	21	2												2.4	0	0	13	1
	2		30699	36.32	8192	18347	61	6Well Balanced Axe		56			13	13	2		1				-1	Illyanna Ravenoak		1	11488	2557	1.9	0	0	12	2
	2	TRUE	8495	2.86	8192	1416	9	8Rusty Hatchet		4			21	21	2												2.1	0	0	12	1
	2		14029	1	8192	37	2	7Worn Axe					21	21													2	0	0	12	1
	2		28459	34.57	8192	15238	58	6Warlord's Axe		53			13	13	2												2.3	0	0	11	1
	2		8495	4.41	8192	3443	10	7Ceremonial Tomahawk		4		2	21	21	4			215	1			Wildmane Cleansing		5	760		1.7	0	0	11	1
	2	TRUE	8478	17.17	8192	4019	48	8Heavy Flint Axe		43			21	21	2												2.3	0	0	9	1
	2	TRUE	8498	4.29	8192	1516	14	8Worn Hatchet		9			21	21	2												2.1	0	0	8	1
	2		8473	1.75	8192	2047	5	7Anvilmar Hand Axe		1		1	21	21	4			1	0			The Troll Cave		5	182		2	0	0	8	1
	2		8495	2.14	8192	1383	5	7Stone Tomahawk		1		2	21	21	4			215	1			Rite of Strength		5	757		2.1	0	0	7	1
	2		19299	1.5	8192	2054	4	7Trogg Hand Axe					21	21	2							Rockjaw Raider		1	1718	1	2	0	0	7	1
	2		19273	3.27	8192	1011	8	7Sharp Axe		2		1	21	21	4			1	0			Return to Bellowfiz		5	320		2.6	0	0	6	1
	2		19299	3.33	8192	2498	8	7Small Tomahawk		3			13	13													1.8	0	0	6	1
	2		8490	4.44	8192	4965	10	7Bloodhoof Hand Axe					21	21													2.7	0	0	5	1
	2		8488	0.95	8192	2482	3	7Inferior Tomahawk					13	13													2.1	0	0	5	1
	2		31338	43.97	8192	18713	75	"4Rhok'delar, Longbow of the Ancient Keepers"	4	60			15	15													2.9	2	0	8575	1
	2		20552	25	8192	2825	42	4Bow of Searing Arrows		37			15	15	2												2.7	2	0	6947	1
	2		20652	9.58	8192	6469	24	5Venomstrike		19			15	15	2		1				-1	Lord Serpentis		1	3673	718	2.4	2	0	4391	1
	2		20554	30.31	8192	2824	53	4Hurricane		48			15	15	2												1.6	2	0	4232	1
	2		29932	27.32	8192	17753	53	5Verdant Keeper's Aim		45			15	15	4											2100	2.8	2	0	2726	1
	2		30927	39.6	8192	17069	69	4Striker's Mark		60			15	15	2		1					Magmadar		1	11982	2717	2.5	2	0	2674	1
	2		20555	19.38	8192	17686	43	6Master Hunter's Bow		28			15	15	4			33	0			Big Game Hunter		5	208		2.4	2	0	2672	1
	2		20673	12.59	8192	3021	25	5Ranger Bow		20			15	15	2												2.7	2	0	2591	1
	2		20650	16.18	8192	6696	32	5Nightstalker Bow		27			15	15	2						-1	Blind Hunter		1	4425	491	1.7	2	0	2474	1
	2		28827	31.8	8192	16996	62	5Gorewood Bow		56			15	15	4											139	2.5	2	0	2064	1
	2		30926	31.25	8192	18680	61	5Ancient Bone Bow		56			15	15	2						-1					2057	2.8	2	0	1859	1
	2		25602	20.71	8192	13020	39	5Skystriker Bow		34			15	15	2						-1					33	2.1	2	0	1455	1
	2		20664	12.07	8192	3493	30	6Raptor's End		22		1	15	15	4			11	0			Ormer's Revenge		5	296		2.9	2	0	1316	1
	2		28772	16.11	8192	13019	32	5Harpyclaw Short Bow		27			15	15	2												1.8	2	0	1278	1
	2		20649	15.89	8192	10567	38	5Quillshooter		33			15	15	2						-1					722	2.8	2	0	1211	1
	2		20666	11.96	8192	6739	29	6Cliffrunner's Aim		20		2	15	15	4			1638	1			The Sacred Flame		5	1197		2.3	2	0	1181	1
	2		21112	21.96	8192	11307	47	6Massive Longbow		42			15	15	5												2.8	2	0	1127	1
	2		21113	22.75	8192	11308	49	6Sylvan Shortbow		44			15	15	5												2	2	0	1059	1
	2		32079	11.67	8192	20437	23	5Outrider's Bow		18			15	15													2.4	2	0	1006	3
	2		28766	28.33	8192	13022	55	5Gryphonwing Long Bow		50			15	15	2							Plaguebat		1	8600	139	2.7	2	0	1003	1
	2		30683	29.79	8192	18323	58	5Satyr's Bow		53			15	15	2		1				-1	Zevrim Thornhoof		1	11490	2557	2.4	2	0	970	2
	2		31622	23.6	8192	19114	51	6Highland Bow		46		2	15	15	4			47	0			Return to Primal Torntusk		5	7847		2.5	2	0	864	1
	2		20669	10.56	8192	3078	26	6Naga Heartpiercer		21			15	15	2						-1	Lady Sarevess		1	4831	719	1.8	2	0	862	1
	2		20556	21.85	8192	9426	41	5Monolithic Bow		36			15	15	2						-1					1337	2.7	2	0	788	1
	2		18355	10.96	8192	8183	27	6Precision Bow		22			15	15	2												2.6	2	0	744	1
	2		28813	30.23	8192	12653	59	5Riphook		54			15	15	2		1				-1	Shadow Hunter Vosh'gajin		1	9236	1583	2.2	2	0	721	1
	2		32081	16.67	8192	19565	33	5Outrunner's Bow		28			15	15													2.4	2	0	670	3
	2		28801	24.5	8192	13021	47	5Needle Threader		42			15	15	2												2	2	0	655	1
	2		32081	11.67	8192	20438	23	5Outrunner's Bow		18			15	15													2.4	2	0	600	3
	2		20713	12.95	8192	11306	32	6Sturdy Recurve		27			15	15	5												2.2	2	0	591	1
	2		28575	14.29	8192	15286	35	6Long Redwood Bow		30			15	15	2												2.8	2	0	572	1
	2		20555	20.83	8192	4110	45	6Master Hunter's Bow					15	15													2.4	2	0	569	1
	2		35870	50.86	8192	22811	83	4Soulstring		60			15	15	2		1							2	181366	3456	2.9	2	0	550	6
	2		20672	9.21	8192	3039	23	6Short Ash Bow		18			15	15	2												1.9	2	0	538	1
	2		32079	22.71	8192	19560	43	5Outrider's Bow		38			15	15													2.4	2	0	530	3
	2		20714	5.77	8192	2507	16	7Laminated Recurve Bow		11			15	15	5												2.6	2	0	511	1
	2		32081	22.71	8192	19564	43	5Outrunner's Bow		38			15	15													2.4	2	0	479	3
	2		4426	18.16	8192	4087	41	6Trueshot Bow		36			15	15	2												1.9	2	0	476	1
	2		28308	12.88	8192	15285	32	6Archer's Longbow		27			15	15	2												2.6	2	0	470	1
	2		25604	24.52	8192	10624	47	5Stinging Bow		42			15	15	2						-1	Nightmare Wyrmkin		1	5280	1477	2.1	2	0	462	1
	2		20667	11.35	8192	3742	28	6Bow of Plunder		19		2	15	15	4			267	0			Dangerous!		5	567		2.6	2	0	458	1
	2		20675	7.5	8192	3026	21	7Reinforced Bow		16			15	15	5												2.2	2	0	453	1
	2		9060	12.22	8192	5817	30	6Lunaris Bow		25		1	15	15	4			331	1			Answered Questions		5	1044		2.7	2	0	419	1
	2		32079	16.67	8192	19561	33	5Outrider's Bow		28			15	15													2.4	2	0	414	3
	2		20550	7.41	8192	11304	19	6Fine Longbow		14			15	15	5												2.7	2	0	414	1
	2		25606	32.22	8192	13023	63	5Eaglehorn Long Bow		58			15	15	2												1.8	2	0	383	1
	2		32080	44.04	8192	19350	75	4Heartstriker		60			15	15	2		1					Broodlord Lashlayer		1	12017	2677	2.6	2	0	358	3
	2		34800	31.21	8192	22318	61	5Malgen's Long Bow		56			15	15													2.9	2	0	315	5
	2		5392	6	8192	3036	15	6Heavy Shortbow		10			15	15	2												2.5	2	0	307	1
	2		18350	4.62	8192	8180	11	6Hunting Bow		6			15	15	2												2.6	2	0	271	1
	2		21111	14.21	8192	11305	35	6Dense Shortbow		30			15	15	5												1.9	2	0	252	1
	2	TRUE	20674	7.94	8192	4576	21	6Light Bow		16			15	15	2												1.7	2	0	243	1
	2		20722	2.38	8192	2506	8	7Hornwood Recurve Bow		3			15	15	5												2.1	2	0	242	1
	2		28572	11.82	8192	15284	29	6Long Battle Bow		24			15	15	2												2.2	2	0	234	1
	2		28344	20.91	8192	15287	45	6Crusader Bow		40			15	15	2												2.2	2	0	213	1
	2		31748	46.11	8192	18835	78	4High Warlord's Recurve		60			15	15													1.8	2	0	205	2
	2		12883	12.89	8192	4474	32	6Ravenwood Bow		27			15	15	2							Fenros		1	507	10	1.9	2	0	188	1
	2		34223	46.3	8192	21616	78	4Huhuran's Stinger		60			15	15	2		1					Princess Huhuran		1	15509	3428	2.7	2	0	185	5
	2		20670	9.17	8192	3027	25	7Heavy Recurve Bow		20			15	15	5												2.4	2	0	181	1
	2		31759	46.11	8192	18833	78	4Grand Marshal's Bullseye		60			15	15													1.8	2	0	172	2
	2		32570	37.5	8192	20038	66	4Mandokir's Sting		60			15	15	2		1					Bloodlord Mandokir		1	11382	1977	2.6	2	0	171	4
	2		20553	16.52	8192	9400	41	7Baelog's Shortbow		36			15	15	2		1				-1	Baelog		1	6906	1337	2.3	2	0	167	1
	2		20653	13.61	8192	3037	34	6Whipwood Recurve Bow		29			15	15	2												1.8	2	0	158	1
	2		20720	3.81	8192	5596	11	7Ashwood Bow		1		1	15	15	4			141	1			Crown of the Earth		5	935		2.1	2	0	154	1
	2		20719	5.53	8192	5346	14	6Orcish Battle Bow		9		2	15	15	4			17	1			Centaur Bracers		5	855		1.9	2	0	153	1
	2		32081	32.29	8192	19562	63	5Outrunner's Bow		58			15	15													2.4	2	0	150	3
	2		27492	26.61	8192	16622	57	6Thornflinger		52		1	15	15	4			618	1			Wildkin of Elune		5	4902		2.8	2	0	149	1
	2		33857	38.64	8192	21478	68	4Bow of Taut Sinew		60			15	15	2		1					Ayamiss the Hunter		1	15369	3429	2.2	2	0	147	5
	2		8104	6.18	8192	11303	16	6Fine Shortbow		11			15	15	5												1.7	2	0	146	1
	2		28780	27.22	8192	11628	53	5Houndmaster's Bow		48			15	15	2		1				-1	Houndmaster Grebmar		1	9319	1584	1.8	2	0	132	1
	2		8107	5.87	8192	2903	15	6Daryl's Hunting Bow		11		1	15	15	4			38	0			A Hunter's Boast		5	257		2.3	2	0	127	1
	2		7603	3.75	8192	4931	11	7Hickory Shortbow		7		2	15	15	4			14	1			Securing the Lines		5	835		2	2	0	117	1
